time,value
2019-08-30 17:14:18.856,7852.2397
2019-08-30 17:14:41.764,7852.2397
2019-08-30 17:15:04.677,7852.2397
2019-08-30 17:15:16.137,7851.2925
2019-08-30 17:15:39.062,7853.1885
2019-08-30 17:15:50.527,7852.2397
2019-08-30 17:16:01.986,7853.1885
2019-08-30 17:16:24.903,7851.292
2019-08-30 17:16:36.358,7851.292
2019-08-30 17:16:59.275,7851.2925
2019-08-30 17:17:22.193,7854.1367
2019-08-30 17:17:33.653,7853.1885
2019-08-30 17:17:33.656,7853.1885
2019-08-30 17:17:45.120,7851.292
2019-08-30 17:17:56.577,7851.292
2019-08-30 17:18:08.038,7851.292
2019-08-30 17:18:19.497,7853.1885
2019-08-30 17:18:30.959,7852.2397
2019-08-30 17:18:42.428,7852.2397
2019-08-30 17:19:05.352,7851.2925
2019-08-30 17:19:39.723,7853.1885
2019-08-30 17:20:02.639,7852.2397
2019-08-30 17:20:14.097,7852.2397
2019-08-30 17:20:25.561,7852.2397
2019-08-30 17:20:37.028,7852.2397
2019-08-30 17:20:48.480,7853.1885
2019-08-30 17:20:48.483,7853.1885
2019-08-30 17:20:59.942,7855.085
2019-08-30 17:21:11.398,7852.2393
2019-08-30 17:21:22.858,7853.1885
2019-08-30 17:21:57.233,7854.1367
2019-08-30 17:22:08.687,7851.2915
2019-08-30 17:22:20.143,7853.1885
2019-08-30 17:22:31.604,7855.085
2019-08-30 17:22:54.522,7854.136
2019-08-30 17:23:05.982,7853.1885
2019-08-30 17:23:17.441,7853.1885
2019-08-30 17:23:28.906,7853.1885
2019-08-30 17:23:28.909,7853.1885
2019-08-30 17:23:40.367,7854.1367
2019-08-30 17:23:51.832,7852.2393
2019-08-30 17:24:14.753,7854.1367
2019-08-30 17:24:26.220,7856.033
2019-08-30 17:24:37.681,7854.1367
2019-08-30 17:24:49.137,7853.188
2019-08-30 17:25:00.579,7854.136
2019-08-30 17:25:12.031,7853.188
2019-08-30 17:25:23.478,7855.0845
2019-08-30 17:25:34.934,7853.188
2019-08-30 17:25:57.848,7854.136
2019-08-30 17:26:09.313,7854.1367
2019-08-30 17:26:20.771,7853.188
2019-08-30 17:26:20.774,7853.188
2019-08-30 17:26:32.225,7855.0845
2019-08-30 17:26:43.686,7855.0845
2019-08-30 17:26:55.143,7855.0845
2019-08-30 17:27:06.598,7856.0327
2019-08-30 17:27:18.057,7855.085
2019-08-30 17:27:29.513,7856.0327
2019-08-30 17:27:40.972,7855.0845
2019-08-30 17:27:40.975,7855.0845
2019-08-30 17:28:38.253,7855.0845
2019-08-30 17:28:49.709,7855.0845
2019-08-30 17:29:01.170,7856.0327
2019-08-30 17:29:12.628,7856.0327
2019-08-30 17:29:24.083,7854.136
2019-08-30 17:29:35.542,7855.0845
2019-08-30 17:29:35.545,7855.0845
2019-08-30 17:29:46.991,7855.0845
2019-08-30 17:29:58.448,7856.0327
2019-08-30 17:29:58.451,7856.0327
2019-08-30 17:30:09.907,7855.0845
2019-08-30 17:30:21.359,7857.9287
2019-08-30 17:30:32.810,7854.136
2019-08-30 17:30:32.813,7854.136
2019-08-30 17:30:55.711,7855.0845
2019-08-30 17:31:07.164,7856.0327
2019-08-30 17:31:18.621,7856.98
2019-08-30 17:31:30.073,7856.0327
2019-08-30 17:31:52.986,7856.0327
2019-08-30 17:32:15.900,7856.0327
2019-08-30 17:32:27.352,7856.0327
2019-08-30 17:32:38.803,7855.0845
2019-08-30 17:32:50.259,7856.0327
2019-08-30 17:33:01.721,7857.929
2019-08-30 17:33:13.177,7856.9805
2019-08-30 17:33:24.635,7856.98
2019-08-30 17:33:36.085,7856.9805
2019-08-30 17:33:47.543,7856.0327
2019-08-30 17:33:58.999,7856.0327
2019-08-30 17:34:21.909,7856.0327
2019-08-30 17:34:44.816,7857.929
2019-08-30 17:34:56.276,7856.0327
2019-08-30 17:34:56.279,7856.0327
2019-08-30 17:35:07.728,7856.9805
2019-08-30 17:35:19.188,7856.0327
2019-08-30 17:35:42.106,7856.0327
2019-08-30 17:35:53.569,7856.9805
2019-08-30 17:36:05.030,7856.0327
2019-08-30 17:36:16.482,7856.9805
2019-08-30 17:36:16.485,7856.9805
2019-08-30 17:36:27.935,7856.9805
2019-08-30 17:36:39.386,7856.9805
2019-08-30 17:36:50.838,7856.9805
2019-08-30 17:37:13.745,7856.0327
2019-08-30 17:37:25.200,7855.0845
2019-08-30 17:37:59.570,7856.0327
2019-08-30 17:38:11.027,7856.0327
2019-08-30 17:38:11.030,7856.0327
2019-08-30 17:38:22.482,7856.9805
2019-08-30 17:38:33.940,7857.929
2019-08-30 17:38:33.943,7857.929
2019-08-30 17:38:56.845,7858.877
2019-08-30 17:39:08.288,7856.9805
2019-08-30 17:39:19.735,7856.0327
2019-08-30 17:39:19.738,7856.0327
2019-08-30 17:39:31.180,7857.929
2019-08-30 17:39:42.628,7856.9805
2019-08-30 17:39:42.631,7856.9805
2019-08-30 17:39:54.080,7856.0327
2019-08-30 17:40:05.525,7856.9805
2019-08-30 17:40:28.433,7857.929
2019-08-30 17:40:39.883,7856.9805
2019-08-30 17:41:14.242,7857.929
2019-08-30 17:41:14.245,7857.929
2019-08-30 17:41:25.705,7857.929
2019-08-30 17:42:00.072,7856.9805
2019-08-30 17:42:11.519,7857.929
2019-08-30 17:42:22.962,7856.9805
2019-08-30 17:42:22.965,7856.9805
2019-08-30 17:42:45.861,7857.929
2019-08-30 17:43:08.759,7857.929
2019-08-30 17:43:20.217,7856.9805
2019-08-30 17:43:31.673,7856.9805
2019-08-30 17:44:06.031,7856.9805
2019-08-30 17:44:06.034,7856.9805
2019-08-30 17:44:28.952,7858.877
2019-08-30 17:45:03.323,7858.877
2019-08-30 17:45:14.770,7857.929
2019-08-30 17:45:14.773,7857.929
2019-08-30 17:45:49.137,7857.929
2019-08-30 17:46:00.580,7856.9805
2019-08-30 17:46:12.044,7856.9805
2019-08-30 17:46:23.497,7857.929
2019-08-30 17:46:34.951,7858.877
2019-08-30 17:46:46.400,7857.929
2019-08-30 17:47:09.305,7858.877
2019-08-30 17:47:20.760,7858.877
2019-08-30 17:47:20.762,7858.877
2019-08-30 17:47:32.213,7859.8257
2019-08-30 17:47:55.102,7856.9805
2019-08-30 17:48:06.544,7859.8257
2019-08-30 17:48:40.905,7856.9805
2019-08-30 17:48:52.359,7858.8774
2019-08-30 17:49:03.821,7856.0327
2019-08-30 17:49:15.279,7858.877
2019-08-30 17:49:15.282,7858.877
2019-08-30 17:49:26.740,7857.9297
2019-08-30 17:49:38.200,7858.8774
2019-08-30 17:49:49.660,7857.9297
2019-08-30 17:50:01.121,7857.929
2019-08-30 17:50:12.585,7858.8774
2019-08-30 17:50:12.588,7858.8774
2019-08-30 17:50:24.041,7858.8774
2019-08-30 17:50:24.044,7858.8774
2019-08-30 17:50:35.493,7860.7744
2019-08-30 17:50:46.948,7856.981
2019-08-30 17:50:58.398,7859.826
2019-08-30 17:51:21.290,7859.826
2019-08-30 17:51:32.740,7857.9297
2019-08-30 17:51:44.188,7857.9297
2019-08-30 17:51:55.646,7858.8774
2019-08-30 17:52:07.101,7859.826
2019-08-30 17:52:18.555,7856.981
2019-08-30 17:52:30.012,7857.9297
2019-08-30 17:52:41.466,7859.8267
2019-08-30 17:52:52.923,7857.9297
2019-08-30 17:53:04.385,7859.8267
2019-08-30 17:53:15.841,7859.8267
2019-08-30 17:53:27.294,7859.8267
2019-08-30 17:53:27.297,7859.8267
2019-08-30 17:53:38.741,7858.8774
2019-08-30 17:53:50.196,7859.8267
2019-08-30 17:54:01.647,7859.8267
2019-08-30 17:54:13.103,7857.93
2019-08-30 17:54:36.006,7859.827
2019-08-30 17:54:47.463,7859.8267
2019-08-30 17:54:47.466,7859.8267
2019-08-30 17:54:58.923,7858.8784
2019-08-30 17:55:10.378,7858.878
2019-08-30 17:55:21.838,7858.8784
2019-08-30 17:55:33.291,7856.982
2019-08-30 17:55:44.750,7859.827
2019-08-30 17:55:56.205,7856.982
2019-08-30 17:56:07.662,7858.8784
2019-08-30 17:56:30.571,7859.827
2019-08-30 17:56:42.019,7857.9307
2019-08-30 17:56:53.470,7857.9307
2019-08-30 17:57:16.381,7858.8784
2019-08-30 17:57:27.838,7860.7754
2019-08-30 17:57:39.295,7859.827
2019-08-30 17:57:50.744,7858.8784
2019-08-30 17:58:13.656,7858.879
2019-08-30 17:58:25.113,7857.931
2019-08-30 17:58:36.575,7856.9824
2019-08-30 17:58:48.036,7860.776
2019-08-30 17:58:59.488,7859.8276
2019-08-30 17:59:22.382,7857.931
2019-08-30 17:59:33.833,7857.931
2019-08-30 17:59:45.281,7858.879
2019-08-30 17:59:56.741,7857.931
2019-08-30 17:59:56.744,7857.931
2019-08-30 18:00:08.197,7858.8784
2019-08-30 18:00:19.652,7859.8276
2019-08-30 18:00:31.109,7859.8276
2019-08-30 18:00:42.567,7857.931
2019-08-30 18:00:54.023,7858.879
2019-08-30 18:01:16.942,7857.931
2019-08-30 18:01:28.403,7858.8794
2019-08-30 18:01:39.868,7860.776
2019-08-30 18:01:51.327,7860.776
2019-08-30 18:01:51.330,7860.776
2019-08-30 18:02:02.781,7858.8794
2019-08-30 18:02:25.690,7859.828
2019-08-30 18:02:37.140,7856.983
2019-08-30 18:02:37.143,7856.983
2019-08-30 18:02:48.590,7859.828
2019-08-30 18:02:48.595,7859.828
2019-08-30 18:03:00.043,7858.879
2019-08-30 18:03:11.499,7859.828
2019-08-30 18:03:45.870,7857.9316
2019-08-30 18:03:57.332,7857.932
2019-08-30 18:04:08.791,7857.932
2019-08-30 18:04:20.249,7858.88
2019-08-30 18:04:31.714,7858.8794
2019-08-30 18:04:43.171,7859.828
2019-08-30 18:04:54.629,7857.932
2019-08-30 18:04:54.632,7857.932
2019-08-30 18:05:06.081,7856.983
2019-08-30 18:05:28.989,7859.8286
2019-08-30 18:05:40.442,7860.777
2019-08-30 18:05:40.445,7860.777
2019-08-30 18:05:51.894,7857.932
2019-08-30 18:06:14.803,7856.9834
2019-08-30 18:06:26.259,7856.9834
2019-08-30 18:06:37.716,7858.88
2019-08-30 18:06:49.180,7858.88
2019-08-30 18:07:23.568,7860.777
2019-08-30 18:07:23.571,7860.777
2019-08-30 18:07:57.946,7857.9326
2019-08-30 18:08:09.404,7858.88
2019-08-30 18:08:20.861,7858.8804
2019-08-30 18:08:43.779,7857.9326
2019-08-30 18:09:06.696,7859.829
2019-08-30 18:09:18.156,7859.8286
2019-08-30 18:09:18.159,7859.8286
2019-08-30 18:09:29.612,7857.932
2019-08-30 18:09:29.615,7857.932
2019-08-30 18:09:41.072,7857.932
2019-08-30 18:09:52.528,7858.88
2019-08-30 18:10:03.992,7859.8286
2019-08-30 18:10:38.379,7858.88
2019-08-30 18:10:49.837,7858.8804
2019-08-30 18:11:01.295,7859.8286
2019-08-30 18:11:01.298,7859.8286
2019-08-30 18:11:12.754,7856.9834
2019-08-30 18:11:24.218,7859.8286
2019-08-30 18:11:35.675,7859.8286
2019-08-30 18:11:47.136,7857.932
2019-08-30 18:12:21.517,7859.8286
2019-08-30 18:12:32.980,7858.88
2019-08-30 18:12:44.439,7857.932
2019-08-30 18:12:55.907,7858.88
2019-08-30 18:13:07.371,7859.8286
2019-08-30 18:13:07.374,7859.8286
2019-08-30 18:13:18.840,7858.88
2019-08-30 18:13:30.298,7861.7246
2019-08-30 18:13:41.757,7858.88
2019-08-30 18:14:04.673,7856.0356
2019-08-30 18:14:16.138,7859.8286
2019-08-30 18:14:27.600,7859.8286
2019-08-30 18:14:39.057,7857.932
2019-08-30 18:14:50.520,7858.88
2019-08-30 18:15:13.438,7860.777
2019-08-30 18:15:24.901,7858.88
2019-08-30 18:15:36.358,7858.88
2019-08-30 18:15:47.828,7859.8286
2019-08-30 18:15:59.288,7857.9316
2019-08-30 18:16:10.754,7859.828
2019-08-30 18:16:10.757,7859.828
2019-08-30 18:16:22.214,7858.88
2019-08-30 18:16:45.105,7859.828
2019-08-30 18:16:45.108,7859.828
2019-08-30 18:17:08.011,7857.9316
2019-08-30 18:17:08.014,7857.9316
2019-08-30 18:17:19.470,7858.88
2019-08-30 18:17:42.392,7861.724
2019-08-30 18:17:53.855,7860.777
2019-08-30 18:17:53.858,7860.777
2019-08-30 18:18:05.317,7857.9316
2019-08-30 18:18:16.777,7857.932
2019-08-30 18:18:51.154,7859.828
2019-08-30 18:19:25.526,7859.828
2019-08-30 18:19:36.979,7859.828
2019-08-30 18:19:48.436,7861.7236
2019-08-30 18:19:59.898,7857.9316
2019-08-30 18:20:11.353,7858.879
2019-08-30 18:20:22.805,7859.828
2019-08-30 18:20:34.265,7858.879
2019-08-30 18:20:45.725,7859.8276
2019-08-30 18:20:45.728,7859.8276
2019-08-30 18:20:57.186,7860.776
2019-08-30 18:21:20.098,7859.8276
2019-08-30 18:21:31.561,7859.8276
2019-08-30 18:21:43.022,7858.879
2019-08-30 18:21:54.486,7858.879
2019-08-30 18:22:05.943,7861.7236
2019-08-30 18:22:40.308,7858.879
2019-08-30 18:22:51.763,7859.8276
2019-08-30 18:23:26.125,7859.8276
2019-08-30 18:23:37.582,7859.827
2019-08-30 18:24:00.499,7859.8276
2019-08-30 18:24:11.957,7860.776
2019-08-30 18:24:23.419,7860.7754
2019-08-30 18:24:34.877,7861.7236
2019-08-30 18:24:46.333,7861.723
2019-08-30 18:24:57.788,7860.776
2019-08-30 18:25:20.697,7861.723
2019-08-30 18:25:32.150,7862.672
2019-08-30 18:25:43.608,7860.7754
2019-08-30 18:25:55.058,7860.7754
2019-08-30 18:26:17.965,7862.672
2019-08-30 18:26:29.420,7861.723
2019-08-30 18:26:40.869,7860.7754
2019-08-30 18:26:52.327,7862.672
2019-08-30 18:27:03.784,7860.7754
2019-08-30 18:27:26.707,7860.7754
2019-08-30 18:27:38.169,7860.7754
2019-08-30 18:27:49.626,7862.672
2019-08-30 18:28:12.528,7860.7754
2019-08-30 18:28:23.978,7861.723
2019-08-30 18:28:35.429,7862.672
2019-08-30 18:28:46.884,7861.723
2019-08-30 18:28:58.333,7861.7227
2019-08-30 18:29:09.785,7861.7227
2019-08-30 18:29:32.687,7859.8267
2019-08-30 18:29:32.690,7859.8267
2019-08-30 18:29:44.139,7863.619
2019-08-30 18:29:55.585,7862.6714
2019-08-30 18:30:07.038,7863.619
2019-08-30 18:30:07.041,7863.619
2019-08-30 18:30:18.493,7864.568
2019-08-30 18:30:29.952,7862.6714
2019-08-30 18:30:41.409,7864.568
2019-08-30 18:31:04.312,7863.6196
2019-08-30 18:31:27.219,7860.775
2019-08-30 18:31:38.666,7863.619
2019-08-30 18:31:50.118,7864.5674
2019-08-30 18:32:01.579,7863.619
2019-08-30 18:32:13.037,7863.6187
2019-08-30 18:32:24.492,7862.671
2019-08-30 18:32:35.950,7865.5186
2019-08-30 18:32:47.403,7861.722
2019-08-30 18:33:21.777,7860.775
2019-08-30 18:33:44.674,7861.722
2019-08-30 18:33:56.121,7864.5674
2019-08-30 18:33:56.124,7864.5674
2019-08-30 18:34:41.919,7863.6187
2019-08-30 18:34:53.378,7862.671
2019-08-30 18:35:04.834,7861.722
2019-08-30 18:35:04.837,7861.722
2019-08-30 18:35:16.285,7864.5674
2019-08-30 18:35:16.288,7864.5674
2019-08-30 18:36:02.113,7863.6187
2019-08-30 18:36:25.029,7864.5674
2019-08-30 18:36:36.476,7863.6187
2019-08-30 18:36:47.926,7863.619
2019-08-30 18:37:10.836,7864.568
2019-08-30 18:37:22.284,7862.671
2019-08-30 18:37:33.739,7864.5674
2019-08-30 18:37:45.198,7862.6714
2019-08-30 18:38:08.111,7864.5674
2019-08-30 18:38:19.569,7862.671
2019-08-30 18:38:31.024,7864.5674
2019-08-30 18:39:28.302,7865.5186
2019-08-30 18:39:28.305,7865.5186
2019-08-30 18:39:39.756,7865.5186
2019-08-30 18:39:51.208,7865.5186
2019-08-30 18:40:02.665,7861.722
2019-08-30 18:40:02.668,7861.722
2019-08-30 18:40:14.117,7864.568
2019-08-30 18:40:37.031,7862.6714
2019-08-30 18:40:48.489,7863.6187
2019-08-30 18:40:59.945,7866.4673
2019-08-30 18:41:11.403,7866.4673
2019-08-30 18:41:11.406,7866.4673
2019-08-30 18:41:34.318,7864.568
2019-08-30 18:41:45.775,7862.6714
2019-08-30 18:41:57.230,7863.6187
2019-08-30 18:42:08.679,7865.5186
2019-08-30 18:42:08.682,7865.5186
2019-08-30 18:42:31.581,7865.5186
2019-08-30 18:42:43.033,7862.6714
2019-08-30 18:43:05.941,7864.5684
2019-08-30 18:43:28.854,7864.5684
2019-08-30 18:43:40.309,7865.5186
2019-08-30 18:43:51.759,7864.5684
2019-08-30 18:44:03.219,7864.5684
2019-08-30 18:44:03.222,7864.5684
2019-08-30 18:44:14.674,7863.6196
2019-08-30 18:44:26.137,7866.468
2019-08-30 18:44:26.140,7866.468
2019-08-30 18:45:11.948,7863.6196
2019-08-30 18:45:23.393,7864.5684
2019-08-30 18:45:23.396,7864.5684
2019-08-30 18:45:34.842,7865.519
2019-08-30 18:45:46.297,7866.468
2019-08-30 18:46:55.042,7864.569
2019-08-30 18:47:17.962,7864.569
2019-08-30 18:47:29.420,7863.6196
2019-08-30 18:47:29.425,7863.6196
2019-08-30 18:47:40.875,7864.569
2019-08-30 18:47:52.329,7863.62
2019-08-30 18:48:03.775,7866.4683
2019-08-30 18:48:15.220,7863.62
2019-08-30 18:48:15.223,7863.62
2019-08-30 18:48:26.667,7865.5195
2019-08-30 18:48:38.126,7864.569
2019-08-30 18:48:49.584,7864.569
2019-08-30 18:49:12.498,7863.62
2019-08-30 18:49:23.957,7863.62
2019-08-30 18:49:46.876,7866.469
2019-08-30 18:49:58.335,7865.52
2019-08-30 18:49:58.338,7865.52
2019-08-30 18:50:09.803,7862.6733
2019-08-30 18:50:21.263,7866.469
2019-08-30 18:50:32.726,7863.6206
2019-08-30 18:50:44.186,7864.5693
2019-08-30 18:50:44.189,7864.5693
2019-08-30 18:50:55.639,7864.57
2019-08-30 18:51:18.548,7865.5205
2019-08-30 18:51:18.551,7865.5205
2019-08-30 18:51:52.924,7868.365
2019-08-30 18:52:04.384,7862.6733
2019-08-30 18:52:27.297,7863.6216
2019-08-30 18:53:13.128,7865.521
2019-08-30 18:53:24.586,7866.4697
2019-08-30 18:53:47.500,7863.6216
2019-08-30 18:53:47.503,7863.6216
2019-08-30 18:53:58.954,7862.674
2019-08-30 18:54:10.406,7864.5703
2019-08-30 18:54:10.409,7864.5703
2019-08-30 18:54:21.865,7864.571
2019-08-30 18:54:44.779,7863.6216
2019-08-30 18:54:56.250,7864.571
2019-08-30 18:55:07.708,7864.571
2019-08-30 18:55:19.168,7864.571
2019-08-30 18:55:30.636,7864.571
2019-08-30 18:55:42.098,7865.5215
2019-08-30 18:55:53.562,7863.622
2019-08-30 18:56:16.497,7864.571
2019-08-30 18:56:27.957,7862.675
2019-08-30 18:56:39.409,7863.6226
2019-08-30 18:57:13.787,7863.622
2019-08-30 18:57:25.249,7864.572
2019-08-30 18:57:36.713,7862.675
2019-08-30 18:57:48.176,7862.675
2019-08-30 18:57:59.638,7862.6753
2019-08-30 18:58:11.095,7863.623
2019-08-30 18:58:22.558,7860.779
2019-08-30 18:58:45.488,7866.471
2019-08-30 18:59:08.425,7864.572
2019-08-30 18:59:42.808,7865.5225
2019-08-30 19:00:05.727,7864.572
2019-08-30 19:00:17.184,7863.623
2019-08-30 19:00:28.641,7863.623
2019-08-30 19:00:51.560,7863.623
2019-08-30 19:01:03.017,7864.5723
2019-08-30 19:01:14.470,7863.6235
2019-08-30 19:01:25.926,7863.623
2019-08-30 19:01:37.385,7863.6235
2019-08-30 19:01:48.852,7863.6235
2019-08-30 19:01:48.855,7863.6235
2019-08-30 19:02:00.317,7863.6235
2019-08-30 19:02:11.780,7864.5723
2019-08-30 19:02:23.243,7861.727
2019-08-30 19:02:34.701,7863.6235
2019-08-30 19:02:46.163,7862.676
2019-08-30 19:03:09.086,7864.5728
2019-08-30 19:03:20.551,7862.6763
2019-08-30 19:03:32.018,7863.624
2019-08-30 19:03:43.487,7863.6245
2019-08-30 19:03:54.951,7862.6763
2019-08-30 19:04:06.413,7862.6763
2019-08-30 19:04:17.882,7863.624
2019-08-30 19:04:29.347,7863.6245
2019-08-30 19:04:40.809,7864.573
2019-08-30 19:04:52.269,7862.677
2019-08-30 19:05:15.194,7863.6245
2019-08-30 19:05:26.656,7864.573
2019-08-30 19:05:38.122,7861.728
2019-08-30 19:06:01.046,7864.573
2019-08-30 19:06:12.505,7862.677
2019-08-30 19:06:12.508,7862.677
2019-08-30 19:06:23.978,7865.524
2019-08-30 19:06:35.441,7862.677
2019-08-30 19:06:46.903,7863.6245
